true,0//2,0//0,0.014649265,0.116738990,1.427104420,0.015170478,0.114642755,1.421450106,0.014088578,0.111735022,1.416258025,0.013047944,0.108931457,1.411001325,0.012833478,0.106605574,1.405413252,0.012033175,0.103978569,1.400056041,
false,1//2,0//0,0.016176496,0.113325815,1.427675195,0.016902895,0.110185788,1.422719633,0.016981927,0.106550006,1.417908794,0.016465608,0.103992726,1.412903929,0.014795824,0.103826303,1.407088169,0.013325430,0.103671993,1.401153263,
true,2//2,0//0,0.017184414,0.109808734,1.428626573,0.017286604,0.105275072,1.423472679,0.018228677,0.100443071,1.418685078,0.017709056,0.097635982,1.413631166,0.015430407,0.100084965,1.407608064,0.013039347,0.102699117,1.401697380,
true,0//0,0//7,0.014649265,0.116738990,1.427104420,0.015170478,0.114642755,1.421450106,0.014088578,0.111735022,1.416258025,0.013047944,0.108931457,1.411001325,0.012833478,0.106605574,1.405413252,0.012033175,0.103978569,1.400056041,
false,0//0,1//7,0.013880111,0.117802144,1.426666830,0.014458224,0.115706731,1.421120467,0.013414198,0.112802819,1.416060448,0.012360214,0.109974834,1.410996615,0.012071170,0.107600333,1.405564213,0.011592777,0.105216298,1.400097902,
false,0//0,2//7,0.013040264,0.118803772,1.426272663,0.013672348,0.116695445,1.420829991,0.012668842,0.113796972,1.415879597,0.011613251,0.110955960,1.410966369,0.011278954,0.108564834,1.405654823,0.011046415,0.106358992,1.400127839,
false,0//0,3//7,0.012129724,0.119743873,1.425921919,0.012812851,0.117608897,1.420578677,0.011852509,0.114717482,1.415715471,0.010807057,0.111874837,1.410910589,0.010456832,0.109499076,1.405685083,0.010394091,0.107406651,1.400145851,
false,0//0,4//7,0.011148492,0.120622448,1.425614599,0.011879733,0.118447087,1.420366525,0.010965201,0.115564348,1.415568070,0.009941631,0.112731463,1.410829273,0.009604803,0.110403058,1.405654992,0.009635804,0.108359274,1.400151940,
false,0//0,5//7,0.010096567,0.121439496,1.425350703,0.010872993,0.119210015,1.420193537,0.010006916,0.116337571,1.415437395,0.009016972,0.113525840,1.410722422,0.008722868,0.111276781,1.405564552,0.008771554,0.109216863,1.400146103,
false,0//0,6//7,0.008973949,0.122195018,1.425130230,0.009792632,0.119897680,1.420059711,0.008977655,0.117037150,1.415323445,0.008033082,0.114257967,1.410590037,0.007811026,0.112120245,1.405413761,0.007801340,0.109979416,1.400128343,
true,0//0,7//7,0.007780639,0.122889013,1.424953180,0.008638650,0.120510084,1.419965047,0.007877418,0.117663085,1.415226220,0.006989960,0.114927844,1.410432116,0.006869277,0.112933450,1.405202619,0.006725164,0.110646934,1.400098658,
true,0//2,1//1,0.007780639,0.122889013,1.424953180,0.008638650,0.120510084,1.419965047,0.007877418,0.117663085,1.415226220,0.006989960,0.114927844,1.410432116,0.006869277,0.112933450,1.405202619,0.006725164,0.110646934,1.400098658,
false,1//2,1//1,0.010575054,0.119422006,1.426548811,0.011027012,0.117013735,1.420844603,0.009652889,0.113685473,1.415834032,0.008785810,0.110920068,1.410483453,0.008661857,0.108696796,1.404807988,0.009492976,0.107282246,1.398987712,
true,2//2,1//1,0.013832783,0.116037030,1.427098828,0.013929236,0.113886664,1.421576807,0.012890309,0.110771814,1.416657484,0.011909494,0.108013417,1.411537922,0.011408236,0.105325322,1.406281796,0.011625307,0.103820027,1.400565340,
true,1//1,0//7,0.017184414,0.109808734,1.428626573,0.017286604,0.105275072,1.423472679,0.018228677,0.100443071,1.418685078,0.017709056,0.097635982,1.413631166,0.015430407,0.100084965,1.407608064,0.013039347,0.102699117,1.401697380,
false,1//1,1//7,0.016499343,0.110613206,1.428529140,0.016846894,0.106603307,1.423534285,0.017854250,0.102262836,1.418807246,0.017023228,0.099417178,1.414039917,0.014894319,0.100979716,1.408192750,0.013383585,0.102071184,1.402555632,
false,1//1,2//7,0.015883028,0.111446107,1.428391435,0.016393880,0.107898873,1.423485076,0.017350424,0.103967858,1.418792139,0.016289840,0.101098807,1.414212739,0.014345394,0.101825758,1.408519386,0.013545742,0.101705939,1.403073893,
false,1//1,3//7,0.015335468,0.112307435,1.428213458,0.015927561,0.109161770,1.423325052,0.016717199,0.105558136,1.418639758,0.015508891,0.102680866,1.414149633,0.013783634,0.102623090,1.408587970,0.013525817,0.101603381,1.403252164,
false,1//1,4//7,0.014856663,0.113197192,1.427995209,0.015447937,0.110391998,1.423054213,0.015954575,0.107033670,1.418350101,0.014680382,0.104163357,1.413850598,0.013209038,0.103371713,1.408398503,0.013323812,0.101763511,1.403090444,
false,1//1,5//7,0.014446614,0.114115376,1.427736687,0.014955008,0.111589556,1.422672560,0.015062552,0.108394462,1.417923170,0.013804313,0.105546279,1.413315635,0.012621607,0.104071625,1.407950985,0.012939725,0.102186329,1.402588733,
false,1//1,6//7,0.014105321,0.115061989,1.427437894,0.014448774,0.112754445,1.422180091,0.014041130,0.109640509,1.417358964,0.012880684,0.106829632,1.412544743,0.012021339,0.104722828,1.407245416,0.012373556,0.102871834,1.401747032,
true,1//1,7//7,0.013832783,0.116037030,1.427098828,0.013929236,0.113886664,1.421576807,0.012890309,0.110771814,1.416657484,0.011909494,0.108013417,1.411537922,0.011408236,0.105325322,1.406281796,0.011625307,0.103820027,1.400565340,
